,step,loss,lr,mse_mean,mse_std,mse_err,ll_mean,ll_std,ll_err,nc_mean,nc_std,nc_err
2,3999,0.55599,0.00040281255,,,,,,,,,
3,4009,0.561329,0.00040376955,,,,,,,,,
4,4019,0.5479942,0.0004047266,,,,,,,,,
5,4029,0.5521871,0.00040568365,,,,,,,,,
6,4039,0.5610069,0.00040664064,,,,,,,,,
7,4049,0.56918746,0.0004075977,,,,,,,,,
8,4059,0.5440924,0.00040855474,,,,,,,,,
9,4069,0.5507355,0.00040951173,,,,,,,,,
10,4079,0.562904,0.00041046878,,,,,,,,,
11,4089,0.54870343,0.00041142583,,,,,,,,,
12,4099,0.5496764,0.00041238283,,,,,,,,,
13,4109,0.54395753,0.00041333988,,,,,,,,,
14,4119,0.564003,0.00041429693,,,,,,,,,
15,4129,0.54197896,0.00041525392,,,,,,,,,
16,4139,0.5462269,0.00041621097,,,,,,,,,
17,4149,0.53066385,0.00041716802,,,,,,,,,
18,4159,0.54515505,0.00041812507,,,,,,,,,
19,4169,0.53654516,0.00041908206,,,,,,,,,
20,4179,0.5359359,0.0004200391,,,,,,,,,
21,4189,0.5430069,0.00042099616,,,,,,,,,
22,4199,0.5475656,0.00042195315,,,,,,,,,
23,4209,0.5479255,0.0004229102,,,,,,,,,
24,4219,0.5647607,0.00042386726,,,,,,,,,
25,4229,0.5289347,0.00042482425,,,,,,,,,
26,4239,0.5378272,0.0004257813,,,,,,,,,
27,4249,0.54911005,0.00042673835,,,,,,,,,
28,4259,0.55782753,0.00042769534,,,,,,,,,
29,4269,0.5266272,0.0004286524,,,,,,,,,
30,4279,0.55002505,0.00042960944,,,,,,,,,
31,4289,0.52474666,0.00043056643,,,,,,,,,
32,4299,0.5386007,0.00043152348,,,,,,,,,
33,4309,0.53267765,0.00043248053,,,,,,,,,
34,4319,0.5509341,0.00043343753,,,,,,,,,
35,4329,0.5366604,0.00043439458,,,,,,,,,
36,4339,0.55378485,0.00043535163,,,,,,,,,
37,4349,0.5341794,0.00043630862,,,,,,,,,
38,4359,0.54499435,0.00043726567,,,,,,,,,
39,4369,0.5622765,0.00043822272,,,,,,,,,
40,4379,0.56283444,0.0004391797,,,,,,,,,
41,4389,0.5631778,0.00044013676,,,,,,,,,
42,4399,0.56708443,0.0004410938,,,,,,,,,
43,4409,0.5608277,0.0004420508,,,,,,,,,
44,4419,0.539926,0.00044300786,,,,,,,,,
45,4429,0.546924,0.0004439649,,,,,,,,,
46,4439,0.54992783,0.0004449219,,,,,,,,,
47,4449,0.55171007,0.00044587895,,,,,,,,,
48,4459,0.5503857,0.000446836,,,,,,,,,
49,4469,0.5519975,0.000447793,,,,,,,,,
50,4479,0.5629059,0.00044875004,,,,,,,,,
51,4489,0.55289054,0.0004497071,,,,,,,,,
52,4499,0.5582745,0.00045066408,,,,,,,,,
53,4509,0.55493516,0.00045162113,,,,,,,,,
54,4519,0.55007964,0.00045257818,,,,,,,,,
55,4529,0.5428219,0.00045353518,,,,,,,,,
56,4539,0.55397105,0.00045449223,,,,,,,,,
57,4549,0.5524591,0.00045544928,,,,,,,,,
58,4559,0.5560187,0.00045640627,,,,,,,,,
59,4569,0.541394,0.00045736332,,,,,,,,,
60,4579,0.5570724,0.00045832037,,,,,,,,,
61,4589,0.54332113,0.00045927736,,,,,,,,,
62,4599,0.5557072,0.0004602344,,,,,,,,,
63,4609,0.55072665,0.00046119146,,,,,,,,,
64,4619,0.5613346,0.00046214845,,,,,,,,,
65,4629,0.53867877,0.0004631055,,,,,,,,,
66,4639,0.5440031,0.00046406256,,,,,,,,,
67,4649,0.5301898,0.00046501955,,,,,,,,,
68,4659,0.5367198,0.0004659766,,,,,,,,,
69,4669,0.5441972,0.00046693365,,,,,,,,,
70,4679,0.5403117,0.00046789064,,,,,,,,,
71,4689,0.54381704,0.0004688477,,,,,,,,,
72,4699,0.5447541,0.00046980474,,,,,,,,,
73,4709,0.55962974,0.00047076173,,,,,,,,,
74,4719,0.5424503,0.00047171878,,,,,,,,,
75,4729,0.5440668,0.00047267583,,,,,,,,,
76,4739,0.5382814,0.00047363283,,,,,,,,,
77,4749,0.5544074,0.00047458988,,,,,,,,,
78,4759,0.5353311,0.00047554693,,,,,,,,,
79,4769,0.5552913,0.00047650392,,,,,,,,,
80,4779,0.54555655,0.00047746097,,,,,,,,,
81,4789,0.54327834,0.00047841802,,,,,,,,,
82,4799,0.54434323,0.000479375,,,,,,,,,
83,4809,0.5402284,0.00048033206,,,,,,,,,
84,4819,0.5491475,0.0004812891,,,,,,,,,
85,4829,0.5390858,0.00048224616,,,,,,,,,
86,4839,0.55512434,0.00048320316,,,,,,,,,
87,4849,0.5390958,0.0004841602,,,,,,,,,
88,4859,0.5482213,0.00048511726,,,,,,,,,
89,4869,0.54172385,0.00048607425,,,,,,,,,
90,4879,0.55171806,0.0004870313,,,,,,,,,
91,4889,0.53831196,0.00048798835,,,,,,,,,
92,4899,0.5410237,0.00048894534,,,,,,,,,
93,4909,0.5646172,0.0004899024,,,,,,,,,
94,4919,0.53401774,0.00049085944,,,,,,,,,
95,4929,0.5646564,0.00049181643,,,,,,,,,
96,4939,0.5433413,0.0004927735,,,,,,,,,
97,4949,0.54920125,0.00049373053,,,,,,,,,
98,4959,0.54859686,0.0004946875,,,,,,,,,
0,4969,0.5435538,0.0004956446,,,,,,,,,
1,4979,0.55264604,0.0004966016,,,,,,,,,
2,4989,0.5460439,0.0004975586,,,,,,,,,
3,4999,0.5391301,0.00049851567,,,,,,,,,
4,5009,0.5343647,0.0004994727,,,,,,,,,
5,5019,0.5478368,0.0005004297,,,,,,,,,
6,5029,0.5677848,0.00050138676,,,,,,,,,
7,5039,0.5512609,0.0005023438,,,,,,,,,
8,5049,0.54049015,0.0005033008,,,,,,,,,
9,5059,0.533178,0.00050425786,,,,,,,,,
10,5069,0.54963726,0.0005052149,,,,,,,,,
11,5079,0.54755974,0.0005061719,,,,,,,,,
