,step,loss,lr,mse_mean,mse_std,mse_err,ll_mean,ll_std,ll_err,nc_mean,nc_std,nc_err
77,4749,0.48973066,0.00047458988,,,,,,,,,
78,4759,0.5092609,0.00047554693,,,,,,,,,
79,4769,0.49255732,0.00047650392,,,,,,,,,
80,4779,0.4877479,0.00047746097,,,,,,,,,
81,4789,0.5073335,0.00047841802,,,,,,,,,
82,4799,0.48321453,0.000479375,,,,,,,,,
83,4809,0.5178381,0.00048033206,,,,,,,,,
84,4819,0.49792165,0.0004812891,,,,,,,,,
85,4829,0.48285794,0.00048224616,,,,,,,,,
86,4839,0.48779374,0.00048320316,,,,,,,,,
87,4849,0.49773362,0.0004841602,,,,,,,,,
88,4859,0.49010187,0.00048511726,,,,,,,,,
89,4869,0.49301857,0.00048607425,,,,,,,,,
90,4879,0.4997961,0.0004870313,,,,,,,,,
91,4889,0.51379836,0.00048798835,,,,,,,,,
92,4899,0.5025687,0.00048894534,,,,,,,,,
93,4909,0.503317,0.0004899024,,,,,,,,,
94,4919,0.48894534,0.00049085944,,,,,,,,,
95,4929,0.48830187,0.00049181643,,,,,,,,,
96,4939,0.47018382,0.0004927735,,,,,,,,,
97,4949,0.48659617,0.00049373053,,,,,,,,,
98,4959,0.48237044,0.0004946875,,,,,,,,,
0,4969,0.48602962,0.0004956446,,,,,,,,,
1,4979,0.49982136,0.0004966016,,,,,,,,,
2,4989,0.47003326,0.0004975586,,,,,,,,,
3,4999,0.49549663,0.00049851567,,,,,,,,,
4,5009,0.47716254,0.0004994727,,,,,,,,,
5,5019,0.4732308,0.0005004297,,,,,,,,,
6,5029,0.5044433,0.00050138676,,,,,,,,,
7,5039,0.50290674,0.0005023438,,,,,,,,,
8,5049,0.49221826,0.0005033008,,,,,,,,,
9,5059,0.5016384,0.00050425786,,,,,,,,,
